Words
雨の音を聞くと心が落ち着く。
彼女は英語とドイツ語の両方が話せます。
私たちの申し出を断るとは大胆だ。
私はバスの中にかさを忘れてしまった。
彼が腕を折ったのは氷の上で滑って転んだためだ。
お祭り中に高山に行きたい。
子供の顔に喜びの色がありありと現れていた。
お客様の中にお医者様はいらっしゃいませんか。
痛みはだんだん無くなっていくだろう。
あたり一面に日が照っていた。
その警告はわかりやすいし具体的だ。
彼が帰ってすぐに雨が降り出した。
彼女は目に涙を溜めていた。
お相手願えましょうか。
彼女は喫煙を禁じられた。
英語を習得する努力を続けるべきだ。
台風の間電気が止まった。
彼は少しも進歩の跡が見えない。
白い制服を着た少女が、私の体温を計った。
声の調子は怒りや皮肉を示すことがある。
陽は知らぬ間に地平線下に沈んだ。
そういう能力は彼が生まれつき持っているものだ。
彼は他の事に気を取られている。
彼は自分の名前が後ろから呼ばれるのを聞いた。
それから長い沈黙が続いた。
彼がリー嬢に結婚を申し込んだところ、彼女は承諾した。
星がいっぱいに広がっている。
その問題を次の会合に提出して下さい。
スキーの時期は過ぎた。
部屋を見せていただけますか。
子供の頃彼はよく川へ釣りに行ったものだ。
生徒たちは教師の与える知識をすべて吸収した。
彼の好奇心には限りがなかった。
彼女は暗いところが怖い。
俺にはお前の心の音が聞こえる。
詩は説明し難いものへの探索である。
どこの関節がはずれたの？
学校が休みになったのは雪のせいだった。
それは私の研究外のことです。
京都は最も美しい時に一番混み合う。
私はこの数ヶ月間自分一人で生活していた。
そろそろテーブルを片づけて始めてよい時間だよ。
それで事故の原因が分かった。
ある夕方、一人の男がやってきた。
彼の情報は確かだ。
医師は健康について我々に助言してくれる。
それに関して君に同意する事は出来ない。
候補者はその批判に対して直ちに回答をした。
せめて謝ってくれてもいいのに。
飛行機は９時３分きっかりに到着した。
彼にもう一杯いかがかと問う。
私は彼らにチケットをもう一枚送ってくれるように頼んだ。
病院の後ろにあるあの建物はなんですか。
失敗を怖がることはありません。
腹を空かした赤ちゃんはただ泣くばかりでした。
あなたはどの程度野球に興味があるのですか。
この車は修理する必要である。
先生は彼の知識の広さに驚いた。
食べ物によっては喉が渇くものがある。
最近パソコンを始めた。
この土地は私の所有物である。
彼は入試に合格したことを自慢した。
彼が腕を折ったのは氷の上で滑って転んだためだ。
その鳥の翼は折れていた。
私が誤って窓を壊したのは昨日でした。
テレビが壊れていて、修理しないといけなかった。
人々は強い刺激を求める傾向がある。
あの騒音には我慢できない。
ケイトはクラスの生徒の心を捕らえた。
彼らは人混みの中に男の姿をとらえた。
熱は水を蒸気に変える。
彼女は衣料品を買うときは注意深く選択する。
必ず２番のバスに乗って、２１番街で降りなさい。
今夜は温泉に入りたい気分だ。
この本物の宝石とその偽物とを比較してみなさい。
彼女はいつも体の具合が悪いと不平を言っている。
彼女はいつも塩と砂糖を混同している。
疲れているいないにかかわらず、彼は作業を続けた。
離着陸機を管制する飛行場管制席です。
料理する前にチキンの臓物を抜いてください。
費用は別として、その橋を築くには長い時間がかかるだろう。
母は毎月の支出を計算した。
作家は自分達の想像力を頼りにして書く。
神が世界を創造した。
泣く事は悲しみの表現だ。
彼は私を卑劣なやり方で騙したので、仕返しするつもりだ。
その広間は日本画で飾られていた。
防衛運転は事故回避に役立ちます。
我々は交通法規を守らなければならない。
労働者達は経営者に給料の引き上げを要求した。
山を切り開いて新しいトンネルが掘られた。
その問題は委員会によって討議されている最中だった。
彼らはその事故について異なる説明をした。
ぼくのことばをまだ疑っているんですか。
財布をどこかこの辺に落とした。
そういう休暇は私には事情が許さない。
物体は固体、液体、気体として存在する。
りんごがいくつか木から落ちた。
私は森の中で野うさぎをみつけた。
私はまだ昼食を終えていません。
空高く一群の鳥が飛んでいるのを見た。
私は彼に伝言するのを忘れました。
彼は私に書き物を手渡した。
彼の言葉は何を暗示しているのか。
彼が東京に行ってから半年になります。
我々はいつもより早く昼食を食べて１２時半に出た。
ハワイでは１年中海水浴が楽しめる。
彼女の年齢を言い当てられますか。
農園主は大きな農場を持っている。
そんなには早く朝食をとる必要はなかったのに。
今晩は夕食をとる気がしない。
空腹のはずがない。彼は昼食とったばかりだから。
おしゃべりをやめて聞きなさい。
あなたが手伝ってくれたらすぐに終わるでしょう。
彼は感情を決して隠さない。
彼らは自分たちの見通しと計画の変更を希望した。
彼らは鹿や狐を狩った。
彼は列車に間に合うように急いだ。
彼らはお互いに身振りで知らせた。
その選手はボールを狙ってバットを振った。
出来るだけ争いを避けなくてはならない。
レースのカーテンから透けて見えた世界は暗かった。
彼らは減税は自分たちの功績だと主張した。
彼女は私の言葉を侮辱と受け取ったようだ。
君は誰でも好きな人を招待してよい。
彼はうまい冗談を言う。
体調を保つために何をしていますか。
彼女は沈黙を守る必要はなかったのに。
羊が２匹狼に殺されました。
私はあの走っている少年を知っています。
彼女はこっそり笑って感謝の気持ちを表した。
人質は無事全員解放された。
彼は飛行機での海外旅行を好む。
彼女はそのドレスを探すのに歩き回った。
あなたを愛することでいっぱい。
彼女はたくさんのつづり字の誤りをした。
わたしがその工場を管理した。
彼女は彼の言葉を同意を意味していると受け取った。
彼はその問題に言及した。
病気のため彼女は欠席していた。
帰り道でパレードを見かけた。
世論はその政策に反対している。
医師は患者の心臓の鼓動と血圧をモニターで監視した。
私がその窓を開けなければならないのですか。
彼は焼き魚定食一人前を注文した。
彼はだまれと命令された。
私のおじは莫大な財産を所有している。
彼は兄の代理として集会に参加した。
タクシーを降りる前に、お金を払う。
支配人は我々の計画を許可した。
彼女が何を計画しているかは全然知らなかった。
赤ん坊は猫の尾でおもしろく遊んでた。
道中御無事を祈ります。
私は魚より肉の方を好む。
彼は５時にここに来ると約束した。
その単語はどう発音されますか。
彼らはその計画を直ちに実行に移すべきだと提案した。
規則に当てはめて彼を罰した。
あなたの興味を引くような本を読みなさい。
あなたが推薦する場所はありますか。
問題は私が受諾するか拒絶するかである。
なぜ彼の申し出を断ったのですか。
彼女は何が起こったのか話すのを拒んだ。
彼は悪行を後悔している。
貴方は、本を借ります。
一時間ほど君の自転車を貸してくれないか。
私の後について各文を復唱しなさい。
同じやり方を繰り返したってラチがあかない。
大阪行きの便を予約したいのですが。
私は時速５０マイルで走ることが出来ます。
乗客は沈みかけている船から救出された。
彼はその目の見えない人が通りを横断するのを助けた。
私はしばしば妹が宿題をするのを手伝う。
彼に会ったらよろしく言ってください。
彼は必ず私達を叱るだろう。
その光景は見るに堪えなかった。
その店ではあらゆる種類の品物を売っている。
品物は代金引換でお送りいたします。
窓の外で誰かが叫ぶのが聞こえた。
部屋を見せていただけますか。
どうぞご着席ください、みなさん。
テーブルの向こうの端に座っているのは誰ですか。
彼女は微笑みながら言いました。
ちょっといっぱいやりながら話そう。
私は、列車の中でカメラを盗まれた。
どこで車を止めるかが問題だ。
大雨のために列車が止まった。
彼は試験にパスするように大いに勉強する。
私の弟は夏になると毎日泳いでいます。
私は夏休み中午後には水泳をした。
お酒を飲もうよ。
良い席を取るために私は早く家をでた。
この川で捕れる魚はみんなおいしい。
あなたがパリで撮った写真を見せて下さい。
コートのボタンが取れた。
私は滑って階段から転げ落ちた。
その子供は母親の腕の中に抱かれて安心した。
見知らぬ男が彼女をナイフで脅した。
私の手が彼女の手に触れた。
彼は私のほおに触った。
僕の郷里の町は海に接している。
その鍵をいじるな！
その小説は多くの言語に翻訳されてきた。
下線のある文を訳しなさい。
私以外の会員は皆彼の言うことを信用している。
彼はその実験を何度も試みた。
彼はその新しい機械を試してみた。
右へ曲がれば前方に市役所がありますよ。
対戦相手を甘く見るな。
彼は何でもすぐに理解する。
２つの国は合体させて１つの国になった。
しばらくこのままお待ち下さい。
彼が何を欲しているのか分からない。
彼らは我々にこの計画は失敗するかもしれないと警告した。
彼は経理部で働いている。
それについて書く事柄がない。
彼の住所を書き留めなさい。
彼の兄は貿易会社に勤めています。
体力を増やすように努めなさい。
私たちはお茶を飲みながら喋っていた。
これは私が初めて味わった日本料理だった。
この貴重品を預かってもらえますか。
彼は遅れを取り戻そうと焦っている。
私は風呂で温まった。
波は岩に勢いよく当たって砕けた。
その少女をやさしく扱ってあげなさい。
多くの人が祭りを見るために集まった。
この理論は全てに当てはまる。
彼はいつも政府を侮ったようなことを言う。
彼は、旅券を余そうとした。
若い親はしばしば子どもを甘やかす。
それは私の力に余る仕事です。
儲けようとする投機筋に操られているのです。
しかしながら、品物の数が誤っていました。
お互い歩み寄って問題を解決した。
床はとても汚れているので洗う必要がある。
庭を荒らしたのは誰だ。
彼らは賞を目指して争っている。
言葉でそれを表せない。
私は箱を肩に担いだ。
この梱包材が断熱機能を担っている。
彼はその光景を見るのに耐えられなかった。
第三に、生産能力は比較的安定している。
汽車が急に止まった。
彼女がかなり前にチケットを注文する。
初めは何でも難しそうに見えた。
これは私の初めての外国訪問だった。
この薬は鼻水に不思議なほどよく効く。
赤ちゃんは風邪が治った。
肺炎にかかると呼吸困難になる。
医者は貧血の検査をするためサンプルを分析した。
私は近視なので、あの看板に何が書いてあるか分からない。
年齢を重ねるにつれ、だんだん遠視になってきている。
去年脳卒中を起こしました。
喘息の発作が起きました。
彼は糖尿病のどんな兆しにも注意していた。
歯痛のために彼の顔ははれあがった。
下痢をしています。
３日間便秘しています。
乗務員全員が食中毒で苦しんだ。
慢性胃炎は胃の炎症性疾患です。
「どうだった？」「急性虫垂炎だって」
胃に潰瘍が出来る。
脳しんとうを起こしました。
悪性の風邪が全国で流行っている。
幸い彼女のしこりは良性でしたが。
目が炎症を起こしているようですが。
ここに慢性の痛みがあります。
彼女は慢性疾患で苦しんでいる。
多くの病気と同様、それには特有の兆候がある。
彼の体温は正常だ。
私は熱が３８度ある。
彼は脈拍がおそい。
急に立ち上がったら、クラッとめまいがした。
右目が熱い感じです。
震えが背筋を走った。
咳が出ますか。
くしゃみが止まりません。
彼女は気絶寸前だった。
ラグビーの試合の後、全身打ち身だらけだった。
たんこぶをつくってしまうことがあります。
彼は全身あざだらけだった。
左腕に打撲傷を負った。
首に打撲と擦り傷が襲われたようです。
彼女は足を引きずるとを歩いて。
右腕の関節が脱臼したようです。
スキーをしたら、足を骨折した。
マユコは指に切り傷を作った。
彼の負傷した脚がまた出血を始めた。
私は指先を火傷した。
彼は針で指を刺した。
ある実験で怪我をして、かなりの重傷だった。
数人に人たちが負傷して横たわっていた。
彼の負った傷はすべて外傷だった。
熱に浮かされたような書きっぷり。
彼女はあがるとどもる。
熱中症を予防しましょう。
看護婦たちは、日夜患者の世話をした。
診断は医者に任せなければなりません。
私は彼を説得して医者の診察を受けさせた。
診療予約を取ってもらえますか。
療養に専念すべきです。
その子は病院で適切な医療を受ける必要がある。
その腕利きの医者は多くの病気を治療できた。
その療法は少し痛むのでしょうか。
早期治療は、重篤な合併症を防ぐのに役立ちます。
家族のものは交替で病人の看護をした。
医者は彼女の肺がんの手術をした。
看護婦さんが私の足に包帯を巻いてくれた。
もし予防接種証明書があったらお持ちください。
痛み止めの注射をします。
それから次の現象が起こります昏睡です。
彼が生後11ヶ月で切断手術を受けた。
私は、バイクで事故を起こし、病院の集中治療室にいたのです。
彼は少しずつ回復してきた。
体調を保つために何をしていますか。
彼女は病院で意識を取り戻した。
それは私の記憶に残っている。
私は虫歯を抜いてもらった。
詰め物が取れました。
ここに絶え間ない痛みがあります。
この指に刺がささって取れません。
滝のような汗が顔から流れ始めた。
注意しなければ良いか嘔吐する。
この薬を飲むと胃の痙攣が治ります。
彼女は彼の子を妊娠して幸せです。
発明はいわば必要から生まれるのだ。
私の娘は分娩中だ。
彼女は妊娠中絶した。
彼は呼吸するのが困難であった。
深く息を吸うと背中の右側に痛みが走るんです。
移動すると息を吐くことを忘れない。
自ら志願した人たちが障害者の為に寄付を集めた。
身障者用設備は良い。
その生徒は麻薬中毒者でになりました。
両親は聾であった。
所詮口のきけない野獣だ。
聾唖者は手話で話す。
彼がしたことは狂気の沙汰としか言いようがなかった。
その悲報に打たれて彼の母は気が狂った。
デオキシリボ核酸は、遺伝子を作っている複雑な化学物質である。
うちの子供はみな、はしかには免疫がある。
それは遺伝性の貧血。
先天性疾患と呼ばれる生まれつきの病気の種類や要因。
それ、ウィルスの仕業じゃないかな。
それは細菌感染に有効だ。
バクテリアは肉眼では見えない。
我々は病気の伝染をくいとめなければならない。
これらの感染病はミルクの汚染が原因だった。
感染症の病気ですか。
上だけ脱いで下さい。
適度の運動をするのは健康に良い。
氷で冷やす。
医者は私に横になっているように言った。
今日は少し体の調子が悪い。
高血圧の治療には内服薬が用いられています。
私は今朝から少し熱がある。
彼は体の調子がよい。
歯医者にかかる。
彼は本を取る為に腕を伸ばした。
専門の医師に見てもらう。
御医者さんを呼んでください。
この病院では看護婦の需要が高い。
七人は重度の状態になるだろう。
回復期間と軽度の合併症については報告されていない。
魚アレルゲンに対する反応は多くの場合、重篤です。
経口治療薬について。
薬剤師は処方どおりに調合してくれた。
これらの錠剤を飲めば腹痛は治るでしょう。
患部に軟膏の薄膜を塗ります。
看護婦は患部に薬を塗りました。
母は傷口にばんそうこうをつけてくれた。
体温計を口にくわえて、体温を測りましたか。
私は注射器を見るまでは平気だった。
車椅子の女性、スーパーに立てこもる。
彼は足の骨を折った時、３ヶ月間松葉杖を使わなければならなかった。
痛み止めの注射をします。
下剤として定期的に使用することはお勧めしません。
温かいヨーロッパの味を大和の薬草で再現。
彼は留学という目的を達成した。
彼女は科学における性的偏見について書いた。
チェスはとても知的なゲームです。
本格的な休暇は３年ぶりだ。
彼は積極的なセールスマンの典型だ。
日本は経済的に強力な国家になった。
社会的な習慣は国によって大いに異なる。
その国は経済的にも政治的にも孤立している。
もっと合理的な消費者になるように努めなさい。
日本では、法的には２０歳で成人になる。
彼女は自発的に皿洗いをした。
京都は景色が美しい点で国際的にも有名です。
十分に議論したあとで具体的な計画が進展した。
商業テレビは広告の効果的な手段である。
ドアは外に出ると自動的に閉まります。
これらの作業は技術的に不可能である。
彼女は先天的な無口です。
彼は消極的な性格だ。
彼は歴史的な航海に出た。
私は個人的な理由でそれを断った。
この応募の中から一人を選ばなくてはなりません。
子供は一般には菓子が好きだ。
鉄鋼の特性の一つは硬いことだ。
彼は一時はロンドンに滞在していた。
彼は夕食の時に一本のビールを飲む。
この部屋は寝室でもう一方は事務所です。
神戸は私が一番好きな街です。
彼女は物理学の研究に一生を捧げた。
彼は私に親切に一言助言してくれた。
同一現象が観察された。
彼は一目で彼女を大好きになってしまった。
彼は高速道路で一定のスピードを維持した。
会社の帰りに、ちょっと一杯やってかないか。
一口食べてもいいですか。
彼の秘書が機密情報は一切漏らしてないと明言した。
彼は一切の論議に耳を貸さなかった。
彼らは時々一緒に映画を見に行く。
花嫁姿の彼女は一段と美しかった。
推進機関の種類及び馬力数。
彼女は３０歳過ぎだと推定する。
先生は私たちにこの辞書を推薦してくれた。
あなたは推理が当たった。
答えがわからなければ、推測してみなさい。
企業倒産は先月も高水準に推移した。
彼との会話から彼が仕事に満足していないと私は推論した。
この仮定的な類推の目的は何ですか？
彼にはいくら感謝してもしきれない気持ちだ。
私は思い切って彼女に話しかけることができない。
個人の意志は尊重しなければならない。
アヒル達は池のあちこちを泳いでいた。
回復はほとんど不可能だった。
それは異常な展開を見せた出来事でした。
品物が到着しましたらご連絡いたします。
台所をきれいに掃くのを忘れないように。
夏休みの間に私は多くの村人と親しくなった。
私は普段金曜日に市場に買い物に行きます。
総意とは何ですか？
予想は、寸分違わぬくらい当った。
教会は森と湖に囲まれている。
傷ついた鳥が地面に落ちた。
ご親切誠にありがとうございます。
台風の間電気が止まった。
そよ風が彼女の顔をなでた。
彼らの要求に屈してはいけません。
彼は今日はうんと顔色がよい。
彼女は恥ずかしさで顔を赤らめた。
市内までいくバス乗り場は、どこですか。
私の印象ではそれは非常によい。
どんなインプットでもいただければありがたいです。
私はたいてい朝食に果物を食べる。
彼は年齢相応に振る舞う。
ほとんど全ての生徒が教室の中にいた。
シャンパンがグラスの中で泡立った。
